,shadow_image,shadowfree_image,shadow_matte,background_image,background_color_csv
10,./../datasets/Kligler/shadow_image/natiCHW02_01.jpg,./../datasets/Kligler/shadowfree_image/natiCHW02_01.jpg,./../datasets/Kligler/shadow_mask/natiCHW02_01.jpg,./../datasets/Kligler/background_color_image/natiCHW02_01.jpg,./../datasets/Kligler/background_color_csv/natiCHW02_01.csv
11,./../datasets/Kligler/shadow_image/natiCHW02_02.jpg,./../datasets/Kligler/shadowfree_image/natiCHW02_02.jpg,./../datasets/Kligler/shadow_mask/natiCHW02_02.jpg,./../datasets/Kligler/background_color_image/natiCHW02_02.jpg,./../datasets/Kligler/background_color_csv/natiCHW02_02.csv
12,./../datasets/Kligler/shadow_image/natiCHW02_03.jpg,./../datasets/Kligler/shadowfree_image/natiCHW02_03.jpg,./../datasets/Kligler/shadow_mask/natiCHW02_03.jpg,./../datasets/Kligler/background_color_image/natiCHW02_03.jpg,./../datasets/Kligler/background_color_csv/natiCHW02_03.csv
13,./../datasets/Kligler/shadow_image/natiCHW02_04.jpg,./../datasets/Kligler/shadowfree_image/natiCHW02_04.jpg,./../datasets/Kligler/shadow_mask/natiCHW02_04.jpg,./../datasets/Kligler/background_color_image/natiCHW02_04.jpg,./../datasets/Kligler/background_color_csv/natiCHW02_04.csv
14,./../datasets/Kligler/shadow_image/natiCHW02_05.jpg,./../datasets/Kligler/shadowfree_image/natiCHW02_05.jpg,./../datasets/Kligler/shadow_mask/natiCHW02_05.jpg,./../datasets/Kligler/background_color_image/natiCHW02_05.jpg,./../datasets/Kligler/background_color_csv/natiCHW02_05.csv
15,./../datasets/Kligler/shadow_image/natiCHW02_06.jpg,./../datasets/Kligler/shadowfree_image/natiCHW02_06.jpg,./../datasets/Kligler/shadow_mask/natiCHW02_06.jpg,./../datasets/Kligler/background_color_image/natiCHW02_06.jpg,./../datasets/Kligler/background_color_csv/natiCHW02_06.csv
16,./../datasets/Kligler/shadow_image/natiCHW02_07.jpg,./../datasets/Kligler/shadowfree_image/natiCHW02_07.jpg,./../datasets/Kligler/shadow_mask/natiCHW02_07.jpg,./../datasets/Kligler/background_color_image/natiCHW02_07.jpg,./../datasets/Kligler/background_color_csv/natiCHW02_07.csv
17,./../datasets/Kligler/shadow_image/natiCHW02_08.jpg,./../datasets/Kligler/shadowfree_image/natiCHW02_08.jpg,./../datasets/Kligler/shadow_mask/natiCHW02_08.jpg,./../datasets/Kligler/background_color_image/natiCHW02_08.jpg,./../datasets/Kligler/background_color_csv/natiCHW02_08.csv
18,./../datasets/Kligler/shadow_image/natiCHW02_09.jpg,./../datasets/Kligler/shadowfree_image/natiCHW02_09.jpg,./../datasets/Kligler/shadow_mask/natiCHW02_09.jpg,./../datasets/Kligler/background_color_image/natiCHW02_09.jpg,./../datasets/Kligler/background_color_csv/natiCHW02_09.csv
19,./../datasets/Kligler/shadow_image/natiCHW02_10.jpg,./../datasets/Kligler/shadowfree_image/natiCHW02_10.jpg,./../datasets/Kligler/shadow_mask/natiCHW02_10.jpg,./../datasets/Kligler/background_color_image/natiCHW02_10.jpg,./../datasets/Kligler/background_color_csv/natiCHW02_10.csv
20,./../datasets/Kligler/shadow_image/natiCHW02_11.jpg,./../datasets/Kligler/shadowfree_image/natiCHW02_11.jpg,./../datasets/Kligler/shadow_mask/natiCHW02_11.jpg,./../datasets/Kligler/background_color_image/natiCHW02_11.jpg,./../datasets/Kligler/background_color_csv/natiCHW02_11.csv
21,./../datasets/Kligler/shadow_image/natiCHW03_01.jpg,./../datasets/Kligler/shadowfree_image/natiCHW03_01.jpg,./../datasets/Kligler/shadow_mask/natiCHW03_01.jpg,./../datasets/Kligler/background_color_image/natiCHW03_01.jpg,./../datasets/Kligler/background_color_csv/natiCHW03_01.csv
22,./../datasets/Kligler/shadow_image/natiCHW03_02.jpg,./../datasets/Kligler/shadowfree_image/natiCHW03_02.jpg,./../datasets/Kligler/shadow_mask/natiCHW03_02.jpg,./../datasets/Kligler/background_color_image/natiCHW03_02.jpg,./../datasets/Kligler/background_color_csv/natiCHW03_02.csv
23,./../datasets/Kligler/shadow_image/natiCHW03_03.jpg,./../datasets/Kligler/shadowfree_image/natiCHW03_03.jpg,./../datasets/Kligler/shadow_mask/natiCHW03_03.jpg,./../datasets/Kligler/background_color_image/natiCHW03_03.jpg,./../datasets/Kligler/background_color_csv/natiCHW03_03.csv
24,./../datasets/Kligler/shadow_image/natiCHW03_04.jpg,./../datasets/Kligler/shadowfree_image/natiCHW03_04.jpg,./../datasets/Kligler/shadow_mask/natiCHW03_04.jpg,./../datasets/Kligler/background_color_image/natiCHW03_04.jpg,./../datasets/Kligler/background_color_csv/natiCHW03_04.csv
25,./../datasets/Kligler/shadow_image/natiCHW03_05.jpg,./../datasets/Kligler/shadowfree_image/natiCHW03_05.jpg,./../datasets/Kligler/shadow_mask/natiCHW03_05.jpg,./../datasets/Kligler/background_color_image/natiCHW03_05.jpg,./../datasets/Kligler/background_color_csv/natiCHW03_05.csv
26,./../datasets/Kligler/shadow_image/natiCHW03_06.jpg,./../datasets/Kligler/shadowfree_image/natiCHW03_06.jpg,./../datasets/Kligler/shadow_mask/natiCHW03_06.jpg,./../datasets/Kligler/background_color_image/natiCHW03_06.jpg,./../datasets/Kligler/background_color_csv/natiCHW03_06.csv
27,./../datasets/Kligler/shadow_image/natiCHW03_07.jpg,./../datasets/Kligler/shadowfree_image/natiCHW03_07.jpg,./../datasets/Kligler/shadow_mask/natiCHW03_07.jpg,./../datasets/Kligler/background_color_image/natiCHW03_07.jpg,./../datasets/Kligler/background_color_csv/natiCHW03_07.csv
28,./../datasets/Kligler/shadow_image/natiCHW04_01.jpg,./../datasets/Kligler/shadowfree_image/natiCHW04_01.jpg,./../datasets/Kligler/shadow_mask/natiCHW04_01.jpg,./../datasets/Kligler/background_color_image/natiCHW04_01.jpg,./../datasets/Kligler/background_color_csv/natiCHW04_01.csv
29,./../datasets/Kligler/shadow_image/natiCHW04_02.jpg,./../datasets/Kligler/shadowfree_image/natiCHW04_02.jpg,./../datasets/Kligler/shadow_mask/natiCHW04_02.jpg,./../datasets/Kligler/background_color_image/natiCHW04_02.jpg,./../datasets/Kligler/background_color_csv/natiCHW04_02.csv
30,./../datasets/Kligler/shadow_image/natiCHW04_03.jpg,./../datasets/Kligler/shadowfree_image/natiCHW04_03.jpg,./../datasets/Kligler/shadow_mask/natiCHW04_03.jpg,./../datasets/Kligler/background_color_image/natiCHW04_03.jpg,./../datasets/Kligler/background_color_csv/natiCHW04_03.csv
31,./../datasets/Kligler/shadow_image/natiCHW04_04.jpg,./../datasets/Kligler/shadowfree_image/natiCHW04_04.jpg,./../datasets/Kligler/shadow_mask/natiCHW04_04.jpg,./../datasets/Kligler/background_color_image/natiCHW04_04.jpg,./../datasets/Kligler/background_color_csv/natiCHW04_04.csv
32,./../datasets/Kligler/shadow_image/natiCHW04_05.jpg,./../datasets/Kligler/shadowfree_image/natiCHW04_05.jpg,./../datasets/Kligler/shadow_mask/natiCHW04_05.jpg,./../datasets/Kligler/background_color_image/natiCHW04_05.jpg,./../datasets/Kligler/background_color_csv/natiCHW04_05.csv
33,./../datasets/Kligler/shadow_image/natiCHW04_06.jpg,./../datasets/Kligler/shadowfree_image/natiCHW04_06.jpg,./../datasets/Kligler/shadow_mask/natiCHW04_06.jpg,./../datasets/Kligler/background_color_image/natiCHW04_06.jpg,./../datasets/Kligler/background_color_csv/natiCHW04_06.csv
34,./../datasets/Kligler/shadow_image/natiCHW04_07.jpg,./../datasets/Kligler/shadowfree_image/natiCHW04_07.jpg,./../datasets/Kligler/shadow_mask/natiCHW04_07.jpg,./../datasets/Kligler/background_color_image/natiCHW04_07.jpg,./../datasets/Kligler/background_color_csv/natiCHW04_07.csv
35,./../datasets/Kligler/shadow_image/natiCHW04_08.jpg,./../datasets/Kligler/shadowfree_image/natiCHW04_08.jpg,./../datasets/Kligler/shadow_mask/natiCHW04_08.jpg,./../datasets/Kligler/background_color_image/natiCHW04_08.jpg,./../datasets/Kligler/background_color_csv/natiCHW04_08.csv
36,./../datasets/Kligler/shadow_image/natiCHW04_09.jpg,./../datasets/Kligler/shadowfree_image/natiCHW04_09.jpg,./../datasets/Kligler/shadow_mask/natiCHW04_09.jpg,./../datasets/Kligler/background_color_image/natiCHW04_09.jpg,./../datasets/Kligler/background_color_csv/natiCHW04_09.csv
37,./../datasets/Kligler/shadow_image/natiCHW04_10.jpg,./../datasets/Kligler/shadowfree_image/natiCHW04_10.jpg,./../datasets/Kligler/shadow_mask/natiCHW04_10.jpg,./../datasets/Kligler/background_color_image/natiCHW04_10.jpg,./../datasets/Kligler/background_color_csv/natiCHW04_10.csv
38,./../datasets/Kligler/shadow_image/natiCHW04_11.jpg,./../datasets/Kligler/shadowfree_image/natiCHW04_11.jpg,./../datasets/Kligler/shadow_mask/natiCHW04_11.jpg,./../datasets/Kligler/background_color_image/natiCHW04_11.jpg,./../datasets/Kligler/background_color_csv/natiCHW04_11.csv
39,./../datasets/Kligler/shadow_image/natiCHW04_12.jpg,./../datasets/Kligler/shadowfree_image/natiCHW04_12.jpg,./../datasets/Kligler/shadow_mask/natiCHW04_12.jpg,./../datasets/Kligler/background_color_image/natiCHW04_12.jpg,./../datasets/Kligler/background_color_csv/natiCHW04_12.csv
40,./../datasets/Kligler/shadow_image/natiCHW04_13.jpg,./../datasets/Kligler/shadowfree_image/natiCHW04_13.jpg,./../datasets/Kligler/shadow_mask/natiCHW04_13.jpg,./../datasets/Kligler/background_color_image/natiCHW04_13.jpg,./../datasets/Kligler/background_color_csv/natiCHW04_13.csv
41,./../datasets/Kligler/shadow_image/natiCHW04_14.jpg,./../datasets/Kligler/shadowfree_image/natiCHW04_14.jpg,./../datasets/Kligler/shadow_mask/natiCHW04_14.jpg,./../datasets/Kligler/background_color_image/natiCHW04_14.jpg,./../datasets/Kligler/background_color_csv/natiCHW04_14.csv
42,./../datasets/Kligler/shadow_image/natiCHW04_15.jpg,./../datasets/Kligler/shadowfree_image/natiCHW04_15.jpg,./../datasets/Kligler/shadow_mask/natiCHW04_15.jpg,./../datasets/Kligler/background_color_image/natiCHW04_15.jpg,./../datasets/Kligler/background_color_csv/natiCHW04_15.csv
43,./../datasets/Kligler/shadow_image/natiCHW04_16.jpg,./../datasets/Kligler/shadowfree_image/natiCHW04_16.jpg,./../datasets/Kligler/shadow_mask/natiCHW04_16.jpg,./../datasets/Kligler/background_color_image/natiCHW04_16.jpg,./../datasets/Kligler/background_color_csv/natiCHW04_16.csv
44,./../datasets/Kligler/shadow_image/natiCHW05_01.jpg,./../datasets/Kligler/shadowfree_image/natiCHW05_01.jpg,./../datasets/Kligler/shadow_mask/natiCHW05_01.jpg,./../datasets/Kligler/background_color_image/natiCHW05_01.jpg,./../datasets/Kligler/background_color_csv/natiCHW05_01.csv
45,./../datasets/Kligler/shadow_image/natiCHW05_02.jpg,./../datasets/Kligler/shadowfree_image/natiCHW05_02.jpg,./../datasets/Kligler/shadow_mask/natiCHW05_02.jpg,./../datasets/Kligler/background_color_image/natiCHW05_02.jpg,./../datasets/Kligler/background_color_csv/natiCHW05_02.csv
46,./../datasets/Kligler/shadow_image/natiCHW05_03.jpg,./../datasets/Kligler/shadowfree_image/natiCHW05_03.jpg,./../datasets/Kligler/shadow_mask/natiCHW05_03.jpg,./../datasets/Kligler/background_color_image/natiCHW05_03.jpg,./../datasets/Kligler/background_color_csv/natiCHW05_03.csv
47,./../datasets/Kligler/shadow_image/natiCHW05_04.jpg,./../datasets/Kligler/shadowfree_image/natiCHW05_04.jpg,./../datasets/Kligler/shadow_mask/natiCHW05_04.jpg,./../datasets/Kligler/background_color_image/natiCHW05_04.jpg,./../datasets/Kligler/background_color_csv/natiCHW05_04.csv
48,./../datasets/Kligler/shadow_image/natiCHW05_05.jpg,./../datasets/Kligler/shadowfree_image/natiCHW05_05.jpg,./../datasets/Kligler/shadow_mask/natiCHW05_05.jpg,./../datasets/Kligler/background_color_image/natiCHW05_05.jpg,./../datasets/Kligler/background_color_csv/natiCHW05_05.csv
49,./../datasets/Kligler/shadow_image/natiCHW05_06.jpg,./../datasets/Kligler/shadowfree_image/natiCHW05_06.jpg,./../datasets/Kligler/shadow_mask/natiCHW05_06.jpg,./../datasets/Kligler/background_color_image/natiCHW05_06.jpg,./../datasets/Kligler/background_color_csv/natiCHW05_06.csv
50,./../datasets/Kligler/shadow_image/natiCHW05_07.jpg,./../datasets/Kligler/shadowfree_image/natiCHW05_07.jpg,./../datasets/Kligler/shadow_mask/natiCHW05_07.jpg,./../datasets/Kligler/background_color_image/natiCHW05_07.jpg,./../datasets/Kligler/background_color_csv/natiCHW05_07.csv
51,./../datasets/Kligler/shadow_image/natiCHW05_08.jpg,./../datasets/Kligler/shadowfree_image/natiCHW05_08.jpg,./../datasets/Kligler/shadow_mask/natiCHW05_08.jpg,./../datasets/Kligler/background_color_image/natiCHW05_08.jpg,./../datasets/Kligler/background_color_csv/natiCHW05_08.csv
52,./../datasets/Kligler/shadow_image/natiCHW05_09.jpg,./../datasets/Kligler/shadowfree_image/natiCHW05_09.jpg,./../datasets/Kligler/shadow_mask/natiCHW05_09.jpg,./../datasets/Kligler/background_color_image/natiCHW05_09.jpg,./../datasets/Kligler/background_color_csv/natiCHW05_09.csv
53,./../datasets/Kligler/shadow_image/natiCHW05_10.jpg,./../datasets/Kligler/shadowfree_image/natiCHW05_10.jpg,./../datasets/Kligler/shadow_mask/natiCHW05_10.jpg,./../datasets/Kligler/background_color_image/natiCHW05_10.jpg,./../datasets/Kligler/background_color_csv/natiCHW05_10.csv
54,./../datasets/Kligler/shadow_image/natiCPO01_01.jpg,./../datasets/Kligler/shadowfree_image/natiCPO01_01.jpg,./../datasets/Kligler/shadow_mask/natiCPO01_01.jpg,./../datasets/Kligler/background_color_image/natiCPO01_01.jpg,./../datasets/Kligler/background_color_csv/natiCPO01_01.csv
55,./../datasets/Kligler/shadow_image/natiCPO01_02.jpg,./../datasets/Kligler/shadowfree_image/natiCPO01_02.jpg,./../datasets/Kligler/shadow_mask/natiCPO01_02.jpg,./../datasets/Kligler/background_color_image/natiCPO01_02.jpg,./../datasets/Kligler/background_color_csv/natiCPO01_02.csv
56,./../datasets/Kligler/shadow_image/natiCPO01_03.jpg,./../datasets/Kligler/shadowfree_image/natiCPO01_03.jpg,./../datasets/Kligler/shadow_mask/natiCPO01_03.jpg,./../datasets/Kligler/background_color_image/natiCPO01_03.jpg,./../datasets/Kligler/background_color_csv/natiCPO01_03.csv
57,./../datasets/Kligler/shadow_image/natiCPO01_04.jpg,./../datasets/Kligler/shadowfree_image/natiCPO01_04.jpg,./../datasets/Kligler/shadow_mask/natiCPO01_04.jpg,./../datasets/Kligler/background_color_image/natiCPO01_04.jpg,./../datasets/Kligler/background_color_csv/natiCPO01_04.csv
58,./../datasets/Kligler/shadow_image/natiCPO01_05.jpg,./../datasets/Kligler/shadowfree_image/natiCPO01_05.jpg,./../datasets/Kligler/shadow_mask/natiCPO01_05.jpg,./../datasets/Kligler/background_color_image/natiCPO01_05.jpg,./../datasets/Kligler/background_color_csv/natiCPO01_05.csv
59,./../datasets/Kligler/shadow_image/natiCPO01_06.jpg,./../datasets/Kligler/shadowfree_image/natiCPO01_06.jpg,./../datasets/Kligler/shadow_mask/natiCPO01_06.jpg,./../datasets/Kligler/background_color_image/natiCPO01_06.jpg,./../datasets/Kligler/background_color_csv/natiCPO01_06.csv
60,./../datasets/Kligler/shadow_image/natiCPO01_07.jpg,./../datasets/Kligler/shadowfree_image/natiCPO01_07.jpg,./../datasets/Kligler/shadow_mask/natiCPO01_07.jpg,./../datasets/Kligler/background_color_image/natiCPO01_07.jpg,./../datasets/Kligler/background_color_csv/natiCPO01_07.csv
61,./../datasets/Kligler/shadow_image/natiCPO01_08.jpg,./../datasets/Kligler/shadowfree_image/natiCPO01_08.jpg,./../datasets/Kligler/shadow_mask/natiCPO01_08.jpg,./../datasets/Kligler/background_color_image/natiCPO01_08.jpg,./../datasets/Kligler/background_color_csv/natiCPO01_08.csv
62,./../datasets/Kligler/shadow_image/natiCPO01_09.jpg,./../datasets/Kligler/shadowfree_image/natiCPO01_09.jpg,./../datasets/Kligler/shadow_mask/natiCPO01_09.jpg,./../datasets/Kligler/background_color_image/natiCPO01_09.jpg,./../datasets/Kligler/background_color_csv/natiCPO01_09.csv
63,./../datasets/Kligler/shadow_image/natiCPO01_10.jpg,./../datasets/Kligler/shadowfree_image/natiCPO01_10.jpg,./../datasets/Kligler/shadow_mask/natiCPO01_10.jpg,./../datasets/Kligler/background_color_image/natiCPO01_10.jpg,./../datasets/Kligler/background_color_csv/natiCPO01_10.csv
64,./../datasets/Kligler/shadow_image/natiCPO01_11.jpg,./../datasets/Kligler/shadowfree_image/natiCPO01_11.jpg,./../datasets/Kligler/shadow_mask/natiCPO01_11.jpg,./../datasets/Kligler/background_color_image/natiCPO01_11.jpg,./../datasets/Kligler/background_color_csv/natiCPO01_11.csv
65,./../datasets/Kligler/shadow_image/natiCPO01_12.jpg,./../datasets/Kligler/shadowfree_image/natiCPO01_12.jpg,./../datasets/Kligler/shadow_mask/natiCPO01_12.jpg,./../datasets/Kligler/background_color_image/natiCPO01_12.jpg,./../datasets/Kligler/background_color_csv/natiCPO01_12.csv
66,./../datasets/Kligler/shadow_image/natiCPO02_01.jpg,./../datasets/Kligler/shadowfree_image/natiCPO02_01.jpg,./../datasets/Kligler/shadow_mask/natiCPO02_01.jpg,./../datasets/Kligler/background_color_image/natiCPO02_01.jpg,./../datasets/Kligler/background_color_csv/natiCPO02_01.csv
67,./../datasets/Kligler/shadow_image/natiCPO02_02.jpg,./../datasets/Kligler/shadowfree_image/natiCPO02_02.jpg,./../datasets/Kligler/shadow_mask/natiCPO02_02.jpg,./../datasets/Kligler/background_color_image/natiCPO02_02.jpg,./../datasets/Kligler/background_color_csv/natiCPO02_02.csv
68,./../datasets/Kligler/shadow_image/natiCPO02_03.jpg,./../datasets/Kligler/shadowfree_image/natiCPO02_03.jpg,./../datasets/Kligler/shadow_mask/natiCPO02_03.jpg,./../datasets/Kligler/background_color_image/natiCPO02_03.jpg,./../datasets/Kligler/background_color_csv/natiCPO02_03.csv
69,./../datasets/Kligler/shadow_image/natiCPO02_04.jpg,./../datasets/Kligler/shadowfree_image/natiCPO02_04.jpg,./../datasets/Kligler/shadow_mask/natiCPO02_04.jpg,./../datasets/Kligler/background_color_image/natiCPO02_04.jpg,./../datasets/Kligler/background_color_csv/natiCPO02_04.csv
70,./../datasets/Kligler/shadow_image/natiCPO02_05.jpg,./../datasets/Kligler/shadowfree_image/natiCPO02_05.jpg,./../datasets/Kligler/shadow_mask/natiCPO02_05.jpg,./../datasets/Kligler/background_color_image/natiCPO02_05.jpg,./../datasets/Kligler/background_color_csv/natiCPO02_05.csv
71,./../datasets/Kligler/shadow_image/natiCPO02_06.jpg,./../datasets/Kligler/shadowfree_image/natiCPO02_06.jpg,./../datasets/Kligler/shadow_mask/natiCPO02_06.jpg,./../datasets/Kligler/background_color_image/natiCPO02_06.jpg,./../datasets/Kligler/background_color_csv/natiCPO02_06.csv
72,./../datasets/Kligler/shadow_image/natiCPO02_07.jpg,./../datasets/Kligler/shadowfree_image/natiCPO02_07.jpg,./../datasets/Kligler/shadow_mask/natiCPO02_07.jpg,./../datasets/Kligler/background_color_image/natiCPO02_07.jpg,./../datasets/Kligler/background_color_csv/natiCPO02_07.csv
73,./../datasets/Kligler/shadow_image/natiCPO02_08.jpg,./../datasets/Kligler/shadowfree_image/natiCPO02_08.jpg,./../datasets/Kligler/shadow_mask/natiCPO02_08.jpg,./../datasets/Kligler/background_color_image/natiCPO02_08.jpg,./../datasets/Kligler/background_color_csv/natiCPO02_08.csv
74,./../datasets/Kligler/shadow_image/natiCPO02_09.jpg,./../datasets/Kligler/shadowfree_image/natiCPO02_09.jpg,./../datasets/Kligler/shadow_mask/natiCPO02_09.jpg,./../datasets/Kligler/background_color_image/natiCPO02_09.jpg,./../datasets/Kligler/background_color_csv/natiCPO02_09.csv
75,./../datasets/Kligler/shadow_image/natiCPO02_10.jpg,./../datasets/Kligler/shadowfree_image/natiCPO02_10.jpg,./../datasets/Kligler/shadow_mask/natiCPO02_10.jpg,./../datasets/Kligler/background_color_image/natiCPO02_10.jpg,./../datasets/Kligler/background_color_csv/natiCPO02_10.csv
76,./../datasets/Kligler/shadow_image/natiCPO03_01.jpg,./../datasets/Kligler/shadowfree_image/natiCPO03_01.jpg,./../datasets/Kligler/shadow_mask/natiCPO03_01.jpg,./../datasets/Kligler/background_color_image/natiCPO03_01.jpg,./../datasets/Kligler/background_color_csv/natiCPO03_01.csv
77,./../datasets/Kligler/shadow_image/natiCPO03_02.jpg,./../datasets/Kligler/shadowfree_image/natiCPO03_02.jpg,./../datasets/Kligler/shadow_mask/natiCPO03_02.jpg,./../datasets/Kligler/background_color_image/natiCPO03_02.jpg,./../datasets/Kligler/background_color_csv/natiCPO03_02.csv
78,./../datasets/Kligler/shadow_image/natiCPO03_03.jpg,./../datasets/Kligler/shadowfree_image/natiCPO03_03.jpg,./../datasets/Kligler/shadow_mask/natiCPO03_03.jpg,./../datasets/Kligler/background_color_image/natiCPO03_03.jpg,./../datasets/Kligler/background_color_csv/natiCPO03_03.csv
79,./../datasets/Kligler/shadow_image/natiCPO03_04.jpg,./../datasets/Kligler/shadowfree_image/natiCPO03_04.jpg,./../datasets/Kligler/shadow_mask/natiCPO03_04.jpg,./../datasets/Kligler/background_color_image/natiCPO03_04.jpg,./../datasets/Kligler/background_color_csv/natiCPO03_04.csv
80,./../datasets/Kligler/shadow_image/natiCPO03_05.jpg,./../datasets/Kligler/shadowfree_image/natiCPO03_05.jpg,./../datasets/Kligler/shadow_mask/natiCPO03_05.jpg,./../datasets/Kligler/background_color_image/natiCPO03_05.jpg,./../datasets/Kligler/background_color_csv/natiCPO03_05.csv
81,./../datasets/Kligler/shadow_image/natiCPO03_06.jpg,./../datasets/Kligler/shadowfree_image/natiCPO03_06.jpg,./../datasets/Kligler/shadow_mask/natiCPO03_06.jpg,./../datasets/Kligler/background_color_image/natiCPO03_06.jpg,./../datasets/Kligler/background_color_csv/natiCPO03_06.csv
82,./../datasets/Kligler/shadow_image/natiCPO03_07.jpg,./../datasets/Kligler/shadowfree_image/natiCPO03_07.jpg,./../datasets/Kligler/shadow_mask/natiCPO03_07.jpg,./../datasets/Kligler/background_color_image/natiCPO03_07.jpg,./../datasets/Kligler/background_color_csv/natiCPO03_07.csv
83,./../datasets/Kligler/shadow_image/natiCPO03_08.jpg,./../datasets/Kligler/shadowfree_image/natiCPO03_08.jpg,./../datasets/Kligler/shadow_mask/natiCPO03_08.jpg,./../datasets/Kligler/background_color_image/natiCPO03_08.jpg,./../datasets/Kligler/background_color_csv/natiCPO03_08.csv
84,./../datasets/Kligler/shadow_image/natiCPO03_09.jpg,./../datasets/Kligler/shadowfree_image/natiCPO03_09.jpg,./../datasets/Kligler/shadow_mask/natiCPO03_09.jpg,./../datasets/Kligler/background_color_image/natiCPO03_09.jpg,./../datasets/Kligler/background_color_csv/natiCPO03_09.csv
85,./../datasets/Kligler/shadow_image/natiCPO03_10.jpg,./../datasets/Kligler/shadowfree_image/natiCPO03_10.jpg,./../datasets/Kligler/shadow_mask/natiCPO03_10.jpg,./../datasets/Kligler/background_color_image/natiCPO03_10.jpg,./../datasets/Kligler/background_color_csv/natiCPO03_10.csv
86,./../datasets/Kligler/shadow_image/natiCPO03_11.jpg,./../datasets/Kligler/shadowfree_image/natiCPO03_11.jpg,./../datasets/Kligler/shadow_mask/natiCPO03_11.jpg,./../datasets/Kligler/background_color_image/natiCPO03_11.jpg,./../datasets/Kligler/background_color_csv/natiCPO03_11.csv
87,./../datasets/Kligler/shadow_image/natiCPO03_12.jpg,./../datasets/Kligler/shadowfree_image/natiCPO03_12.jpg,./../datasets/Kligler/shadow_mask/natiCPO03_12.jpg,./../datasets/Kligler/background_color_image/natiCPO03_12.jpg,./../datasets/Kligler/background_color_csv/natiCPO03_12.csv
88,./../datasets/Kligler/shadow_image/natiCPO03_13.jpg,./../datasets/Kligler/shadowfree_image/natiCPO03_13.jpg,./../datasets/Kligler/shadow_mask/natiCPO03_13.jpg,./../datasets/Kligler/background_color_image/natiCPO03_13.jpg,./../datasets/Kligler/background_color_csv/natiCPO03_13.csv
